Scale-Space Based Weak Regressors for Boosting.,2007,ECML
Principal Component Analysis for Large Scale Problems with Lots of Missing Values.,2007,ECML
Model Selection in Omnivariate Decision Trees.,2005,ECML
Scaling Model-Based Average-Reward Reinforcement Learning for Product Delivery.,2006,ECML
A Hybrid Nearest-Neighbor and Nearest-Hyperrectangle Algorithm.,1994,ECML
Thwarting the Nigritude Ultramarine: Learning to Identify Link Spam.,2005,ECML
Classification with Maximum Entropy Modeling of Predictive Association Rules.,2005,ECML
Model Approximation for HEXQ Hierarchical Reinforcement Learning.,2004,ECML
Learning Different Types of New Attributes by Combining the Neural Network and Iterative Attribute Construction.,1997,ECML
Partially Isomorphic Generalization and Analogical Reasoning.,1994,ECML
Could Active Perception Aid Navigation of Partially Observable Grid Worlds?,2003,ECML
Left Aligned Grammars - Identifying a class of Context-free Grammar in the limit from Positive Data.,2003,ECML Workshop on Learning Contex-Free Grammars
Fast Optimization Methods for L1 Regularization: A Comparative Study and Two New Approaches.,2007,ECML
Using Machine Learning Techniques to Interpret Results from Discrete Event Simulation.,1994,ECML
On Concept Space and Hypothesis Space in Case-Based Learning Algorithms.,1995,ECML
Exploiting Extremely Rare Features in Text Categorization.,2006,ECML
Scope Classification: An Instance-Based Learning Algorithm with a Rule-Based Characterisation.,1998,ECML
Class Probability Estimation and Cost-Sensitive Classification Decisions.,2002,ECML
Randomk-Labelsets: An Ensemble Method for Multilabel Classification.,2007,ECML
Associative Clustering.,2004,ECML
A Language-Based Similarity Measure.,2001,ECML
Using String Kernels to Identify Famous Performers from Their Playing Style.,2004,ECML
Distributional Features for Text Categorization.,2006,ECML
Kernel Basis Pursuit.,2005,ECML
Controlled Redundancy in Incremental Rule Learning.,1993,ECML
Efficient Hyperkernel Learning Using Second-Order Cone Programming.,2004,ECML
Combined Optimization of Feature Selection and Algorithm Parameters in Machine Learning of Language.,2003,ECML
Applying Support Vector Machines to Imbalanced Datasets.,2004,ECML
Using Rewards for Belief State Updates in Partially Observable Markov Decision Processes.,2005,ECML
Nondeterministic Discretization of Weights Improves Accuracy of Neural Networks.,2007,ECML
The Power of Decision Tables.,1995,ECML
Multiple-Instance Learning Via Random Walk.,2006,ECML
Decision-Tree Based Neural Network (Extended Abstract).,1995,ECML
Bottom-Up Induction of Oblivious Read-Once Decision Graphs.,1994,ECML
Uncertain Learning Agents (Abstract).,1997,ECML
Language Series Revisited: The Complexity of Hypothesis Spaces in ILP (Extended Abstract).,1995,ECML
"Unsupervised Grammar Induction in a Framework of Information Compression by Multiple Alignment, Unification and Search.",2003,ECML Workshop on Learning Contex-Free Grammars
Multiclass Alternating Decision Trees.,2002,ECML
Second Order Features for Maximising Text Classification Performance.,2001,ECML
How to Make AdaBoost.M1 Work for Weak Base Classifiers by Changing Only One Line of the Code.,2002,ECML
Robustness Analyses of Instance-Based Collaborative Recommendation.,2002,ECML
Evidence that Incremental Delta-Bar-Delta Is an Attribute-Efficient Linear Learner.,2002,ECML
Constructive Induction for Classifying Time Series.,2004,ECML
The Effect of Numeric Features on the Scalability of Inductive Learning Programs.,1995,ECML
Dimensionality Reduction through Sub-space Mapping for Nearest Neighbor Algorithms.,2000,ECML
Concept Sublattices.,1994,ECML
Self-evaluated Learning Agent in Multiple State Games.,2003,ECML
Learning in One-Shot Strategic Form Games.,2006,ECML
Q-Cut - Dynamic Discovery of Sub-goals in Reinforcement Learning.,2002,ECML
A Generative Model for Semantic Role Labeling.,2003,ECML
A Study on the Performance of Large Bayes Classifier.,2000,ECML
Learning to Control Dynamic Systems with Automatic Quantization.,1993,ECML
A Normalization Method for Contextual Data: Experience from a Large-Scale Application.,1998,ECML
Localized Alternative Cluster Ensembles for Collaborative Structuring.,2006,ECML
PAC-Learning of Markov Models with Hidden State.,2006,ECML
Mixtures of Kikuchi Approximations.,2006,ECML
Bayesian and Information-Theories Priors for Bayesian Network Parameters.,1998,ECML
Some Improvements on Event-Sequence Temporal Region Methods.,2000,ECML
Comparing the Bayes and Typicalness Frameworks.,2001,ECML
Sparse Distributed Memories for On-Line Value-Based Reinforcement Learning.,2004,ECML
Determining Property Relevance in Concept Formation by Computing Correlation Between Properties.,1998,ECML
Inducing Polynomial Equations for Regression.,2004,ECML
Support Vectors for Reinforcement Learning.,2001,ECML
Building Committees by Clustering Models Based on Pairwise Similarity Values.,2001,ECML
Human-Agent Interaction and Machine Learning.,1997,ECML
Constructing and Sharing Perceptual Distiinctions.,1997,ECML
Industrial Applications of ML: Illustrations for the KAML Dilemma and the CBR Dream.,1994,ECML
A Comparison of Approaches for Learning Probability Trees.,2005,ECML
Level Learning Set: A Novel Classifier Based on Active Contour Models.,2007,ECML
Toward an Ecplanatory Similarity Measure for Nearest-Neighbor Classification.,2000,ECML
Hidden Markov Models with Patterns and Their Application to Integrated Circuit Testing.,2000,ECML
Life Cycle Modeling of News Events Using Aging Theory.,2003,ECML
Machine Learning in the World Wide Web.,1995,ECML
Dynamic Integration with Random Forests.,2006,ECML
Planning and Learning in Environments with Delayed Feedback.,2007,ECML
A Framework for Learning Rules from Multiple Instance Data.,2001,ECML
Inductive Genetic Programming with Decision Trees.,1997,ECML
Multi-view Discriminative Sequential Learning.,2005,ECML
Fast Spectral Clustering of Data Using Sequential Matrix Compression.,2006,ECML
Robust Bayesian Linear Classifier Ensembles.,2005,ECML
Learning Process Models with Missing Data.,2006,ECML
DQL: A New Updating Strategy for Reinforcement Learning Based on Q-Learning.,2001,ECML
Bayesian Active Learning for Sensitivity Analysis.,2006,ECML
Inducing Hidden Markov Models to Model Long-Term Dependencies.,2005,ECML
Diversified SVM Ensembles for Large Data Sets.,2006,ECML
Analogical Logic Program Synthesis from Examples.,1995,ECML
Convergence and Error Bounds for Universal Prediction of Nonbinary Sequences.,2001,ECML
Investigation and Reduction of Discretization Variance in Decision Tree Induction.,2000,ECML
Mining the Web for Synonyms: PMI-IR versus LSA on TOEFL.,2001,ECML
Improving Random Forests.,2004,ECML
A Robust Boosting Algorithm.,2002,ECML
Multi-objective Genetic Programming for Multiple Instance Learning.,2007,ECML
Counting Positives Accurately Despite Inaccurate Classification.,2005,ECML
Evaluating Feature Selection for SVMs in High Dimensions.,2006,ECML
Using Domain Knowledge on Population Dynamics Modeling for Equation Discovery.,2001,ECML
Stacking with an Extended Set of Meta-level Attributes and MLR.,2002,ECML
Classification Approach towards Banking and Sorting Problems.,2003,ECML
A Similar Fragments Merging Approach to Learn Automata on Proteins.,2005,ECML
A Host-Parasite Genetic Algorithm for Asymmetric Tasks.,1998,ECML
The Representation Race - Preprocessing for Handling Time Phenomena.,2000,ECML
Learning What People (Don't) Want.,2001,ECML
Knowledge Representation in Machine Learning.,1994,ECML
Class-Driven Statistical Discretization of Continuous Attributes (Extended Abstract).,1995,ECML
Effective Learning in Dynamic Environments by Explicit Context Tracking.,1993,ECML
U-Likelihood and U-Updating Algorithms: Statistical Inference in Latent Variable Models.,2005,ECML
Clustering in Knowledge Embedded Space.,2003,ECML
Error Analysis of Automatic Speech Recognition Using Principal Direction Divisive Partitioning.,2000,ECML
Learning Classification with Both Labeled and Unlabeled Data.,2002,ECML
Hybrid Classification: Using Axis-Parallel and Oblique Subdivisions of the Attribute Space (Extended Abstract).,1995,ECML
Missing Data in Kernel PCA.,2006,ECML
User Oriented Hierarchical Information Organization and Retrieval.,2007,ECML
Measuring Performance when Positives Are Rare: Relative Advantage versus Predictive Accuracy - A Biological Case Study.,2000,ECML
The Evaluation of Predictive Learners: Some Theoretical and Empirical Results.,2001,ECML
Inducing Head-Driven PCFGs with Latent Heads: Refining a Tree-Bank Grammar for Parsing.,2005,ECML
Separating Precision and Mean in Dirichlet-Enhanced High-Order Markov Models.,2007,ECML
An Improved Model Selection Heuristic for AUC.,2007,ECML
Dynamic Feature Selection in Incremental Hierarchical Clustering.,2000,ECML
Methods for Rule Conflict Resolution.,2004,ECML
Filtered Reinforcement Learning.,2004,ECML
The Utilization of Context Signals in the Analysis of ABR Potentials by Application of Neural Networks.,2000,ECML
Scaled CGEM: A Fast Accelerated EM.,2003,ECML
Geometric Properties of Naive Bayes in Nominal Domains.,2001,ECML
Generating Neural Networks Through the Induction of Threshold Logic Unit Trees (Extended Abstract).,1995,ECML
Document Representation for One-Class SVM.,2004,ECML
Hinge Rank Loss and the Area Under the ROC Curve.,2007,ECML
Naive Bayesian Classifier Committees.,1998,ECML
On Phase Transitions in Learning Sparse Networks.,2007,ECML
Ensemble Learning with Supervised Kernels.,2005,ECML
Learning Partially Observable Markov Models from First Passage Times.,2007,ECML
Concept Formation in Complex Domains.,1994,ECML
Improving the Ranking Performance of Decision Trees.,2006,ECML
Automatic Acquisition of Lexical Knowledge from Sparse and Noisy Data.,1998,ECML
Variance Optimized Bagging.,2002,ECML
Adapting to Drift in Continuous Domains (Extended Abstract).,1995,ECML
Backoff Parameter Estimation for the DOP Model.,2003,ECML
Combining Bias and Variance Reduction Techniques for Regression Trees.,2005,ECML
Backpropagation in Decision Trees for Regression.,2001,ECML
Convergent Gradient Ascent in General-Sum Games.,2002,ECML
Adaptive Online Time Allocation to Search Algorithms.,2004,ECML
Neural Fitted Q Iteration - First Experiences with a Data Efficient Neural Reinforcement Learning Method.,2005,ECML
Learning Non-Monotonic Logic Programs: Learning Exceptions.,1995,ECML
Cost-Sensitive Decision Tree Learning for Forensic Classification.,2006,ECML
Margin Maximizing Discriminant Analysis.,2004,ECML
Multi-armed Bandit Algorithms and Empirical Evaluation.,2005,ECML
Importance Sampling Techniques in Neural Detector Training.,2001,ECML
On the Proper Definition of Minimality in Specialization and Theory Revision.,1993,ECML
Classification on Data with Biased Class Distribution.,2001,ECML
Fisher Kernels for Relational Data.,2006,ECML
Preface.,2003,ECML Workshop on Learning Contex-Free Grammars
Discovering Strong Principles of Expressive Music Performance with the PLCG Rule Learning Strategy.,2001,ECML
Analyzing Co-training Style Algorithms.,2007,ECML
Margin-Sparsity Trade-Off for the Set Covering Machine.,2005,ECML
Incremental Learning of Context Free Grammars by Extended Inductive CYK Algorithm.,2003,ECML Workshop on Learning Contex-Free Grammars
A Model Based Method for Automatic Facial Expression Recognition.,2005,ECML
Improving SVM Text Classification Performance through Threshold Adjustment.,2003,ECML
Fast Variational Inference for Gaussian Process Models Through KL-Correction.,2006,ECML
Inductive Learning of Characteristic Concept Description from Small Sets of Classified Examples.,1994,ECML
A Decomposition of Classes via Clustering to Explain and Improve Naive Bayes.,2003,ECML
"Prototype, Nearest Neighbor and Hybrid Algorithms for Time Series Classification (Extended Abstract).",1995,ECML
A Model for Generalization Based on Confirmatory Induction.,1997,ECML
Pruning Decision Trees with Misclassification Costs.,1998,ECML
Macro-Operators in Multirelational Learning: A Search-Space Reduction Technique.,2002,ECML
FENDER: An Approach to Theory Restructuring (Extended Abstract).,1995,ECML
Learnability of Constrained Logic Programs.,1993,ECML
Representing Biases for Inductive Logic Programming.,1994,ECML
Machine Learning of Plan Robustness Knowledge About Instances.,2005,ECML
Problem Decomposition for Behavioural Cloning.,2000,ECML
"Explicit Local Models: Towards ""Optimal"" Optimization Algorithms.",2004,ECML
Discovering Admissible Simultaneous Equation Models from Observed Data.,2001,ECML
An Unsupervised Learning Algorithm for Rank Aggregation.,2007,ECML
On Boosting Improvement: Error Reduction and Convergence Speed-Up.,2003,ECML
Using Advice to Transfer Knowledge Acquired in One Reinforcement Learning Task to Another.,2005,ECML
Inference of a Subclass of Context Free Grammars Using Positive Samples.,2003,ECML Workshop on Learning Contex-Free Grammars
Bayesian Inference for Sparse Generalized Linear Models.,2007,ECML
Evaluating Misclassifications in Imbalanced Data.,2006,ECML
An Inductive Logic Programming Framework to Learn a Concept from Ambiguous Examples.,1998,ECML
ML Techniques and Text Analysis.,1993,ECML
Why Is Rule Learning Optimistic and How to Correct It.,2006,ECML
Active Learning for Probability Estimation Using Jensen-Shannon Divergence.,2005,ECML
Relative Unsupervised Discretization for Regresseion Problems.,2000,ECML
Bayes Optimal Instance-Based Learning.,1998,ECML
Guiding the Search in the NO Region of the Phase Transition Problem with a Partial Subsumption Test.,2006,ECML
Estimating the Predictive Accuracy of a Classifier.,2001,ECML
Finding Hidden Factors Using Independent Component Analysis.,2002,ECML
Induction of Recursive Program Schemes.,1998,ECML
An Information-Theoretic Framework for High-Order Co-clustering of Heterogeneous Objects.,2006,ECML
